collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/00:00:00,                    1,                    0,                4.392
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/01:00:00,                    1,                    0,                4.381
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/02:00:00,                    1,                    0,                4.335
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/03:00:00,                    1,                    0,                4.382
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/04:00:00,                    1,                    0,                4.372
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/05:00:00,                    1,                    0,                4.445
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/06:00:00,                    1,                    0,                4.363
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/07:00:00,                    1,                    0,                4.424
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/08:00:00,                    1,                    0,                 4.36
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/09:00:00,                    1,                    0,                4.377
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/10:00:00,                    1,                    0,                4.422
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/11:00:00,                    1,                    0,                4.488
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/12:00:00,                    1,                    0,                4.548
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/13:00:00,                    1,                    0,                4.451
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/14:00:00,                    1,                    0,                4.467
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/15:00:00,                    1,                    0,                4.426
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/16:00:00,                    1,                    0,                4.458
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/17:00:00,                    1,                    0,                4.494
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/18:00:00,                    1,                    0,                4.487
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/19:00:00,                    1,                    0,                4.658
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/20:00:00,                    1,                    0,                 4.53
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/21:00:00,                    1,                    0,                 4.53
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/22:00:00,                    1,                    0,                4.524
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-04/23:00:00,                    1,                    0,                4.577
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/00:00:00,                    1,                    0,                4.508
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/01:00:00,                    1,                    0,                4.539
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/02:00:00,                    1,                    0,                4.533
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/03:00:00,                    1,                    0,                4.705
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/04:00:00,                    1,                    0,                4.465
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/05:00:00,                    1,                    0,                4.451
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/06:00:00,                    1,                    0,                  4.5
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/07:00:00,                    1,                    0,                4.512
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/08:00:00,                    1,                    0,                4.441
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/09:00:00,                    1,                    0,                4.523
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/10:00:00,                    1,                    0,                4.523
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/11:00:00,                    1,                    0,                 4.59
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/12:00:00,                    1,                    0,                4.669
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/13:00:00,                    1,                    0,                4.544
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/14:00:00,                    1,                    0,                4.593
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/15:00:00,                    1,                    0,                 4.59
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/16:00:00,                    1,                    0,                4.624
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/17:00:00,                    1,                    0,                4.597
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/18:00:00,                    1,                    0,                4.602
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/19:00:00,                    1,                    0,                4.621
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/20:00:00,                    1,                    0,                4.811
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/21:00:00,                    1,                    0,                4.636
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/22:00:00,                    1,                    0,                4.661
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-05/23:00:00,                    1,                    0,                4.808
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/00:00:00,                    1,                    0,                4.677
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/01:00:00,                    1,                    0,                4.669
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/02:00:00,                    1,                    0,                4.614
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/03:00:00,                    1,                    0,                4.764
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/04:00:00,                    1,                    0,                4.588
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/05:00:00,                    1,                    0,                4.669
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/06:00:00,                    1,                    0,                4.582
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/07:00:00,                    1,                    0,                4.601
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/08:00:00,                    1,                    0,                4.621
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/09:00:00,                    1,                    0,                4.593
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/10:00:00,                    1,                    0,                4.657
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/11:00:00,                    1,                    0,                4.623
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-11-06/12:00:00,                    1,                    0,                4.612
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/13:00:00,                    2,                    0,                4.298
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/14:00:00,                    2,                    0,                4.286
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/15:00:00,                    2,                    0,                4.302
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/16:00:00,                    2,                    0,                4.287
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/17:00:00,                    2,                    0,                4.331
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/18:00:00,                    2,                    0,                4.371
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/19:00:00,                    2,                    0,                5.025
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/20:00:00,                    2,                    0,                5.059
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/21:00:00,                    2,                    0,                7.013
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/22:00:00,                    2,                    0,                  4.4
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-29/23:00:00,                    2,                    0,                4.409
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/00:00:00,                    2,                    0,                 4.38
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/01:00:00,                    2,                    0,                5.609
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/02:00:00,                    2,                    0,                4.348
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/03:00:00,                    2,                    0,                4.306
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/04:00:00,                    2,                    0,                4.331
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/05:00:00,                    2,                    0,                4.333
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/06:00:00,                    2,                    0,                4.932
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/07:00:00,                    2,                    0,                4.478
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/08:00:00,                    2,                    0,                4.353
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/09:00:00,                    2,                    0,                4.362
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/10:00:00,                    2,                    0,                4.374
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/11:00:00,                    2,                    0,                4.402
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/12:00:00,                    2,                    0,                4.391
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/13:00:00,                    2,                    0,                4.413
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/14:00:00,                    2,                    0,                4.517
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/15:00:00,                    2,                    0,                4.541
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/16:00:00,                    2,                    0,                4.555
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/17:00:00,                    2,                    0,                4.536
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/18:00:00,                    2,                    0,                4.582
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/19:00:00,                    2,                    0,                 4.86
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/20:00:00,                    2,                    0,                4.566
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/21:00:00,                    2,                    0,                4.563
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/22:00:00,                    2,                    0,                4.568
aupp-hroradb-f9exx1, PRD1219183590, mem_ts, pga, 2020-10-30/23:00:00,                    2,                    0,                4.659
