METGROUP, METRIC_ACRONYM  , INST, END_DATE            , VALUE
IC      , GCSMR           , 1   , 2020-11-05T20:30:09 , 1277589667
IC      , GCSMR           , 1   , 2020-11-05T21:00:01 , 1278234881
IC      , GCSMR           , 1   , 2020-11-05T21:30:03 , 1278714716
IC      , GCSMR           , 1   , 2020-11-05T22:00:06 , 1281013065
IC      , GCSMR           , 1   , 2020-11-05T22:30:09 , 1284792590
IC      , GCSMR           , 1   , 2020-11-05T23:00:12 , 1287666719
IC      , GCSMR           , 1   , 2020-11-05T23:30:15 , 1289158944
IC      , GCSMR           , 1   , 2020-11-06T00:00:17 , 1290876490
IC      , GCSMR           , 1   , 2020-11-06T00:30:20 , 1291586858
IC      , GCSMR           , 1   , 2020-11-06T01:00:22 , 1292056721
IC      , GCSMR           , 1   , 2020-11-06T01:30:25 , 1292378927
IC      , GCSMR           , 1   , 2020-11-06T02:00:27 , 1292442828
IC      , GCSMR           , 1   , 2020-11-06T02:30:30 , 1292873586
IC      , GCSMR           , 1   , 2020-11-06T03:00:33 , 1293192647
IC      , GCSMR           , 1   , 2020-11-06T03:30:36 , 1293840017
IC      , GCSMR           , 1   , 2020-11-06T04:00:38 , 1294499156
IC      , GCSMR           , 1   , 2020-11-06T04:30:41 , 1301587598
IC      , GCSMR           , 1   , 2020-11-06T05:00:44 , 1302356985
IC      , GCSMR           , 1   , 2020-11-06T05:30:46 , 1302523031
IC      , GCSMR           , 1   , 2020-11-06T06:00:00 , 1302634185
IC      , GCSMR           , 1   , 2020-11-06T06:30:03 , 1304392090
IC      , GCSMR           , 1   , 2020-11-06T07:00:07 , 1305103920
IC      , GCSMR           , 1   , 2020-11-06T07:30:10 , 1305690585
IC      , GCSMR           , 1   , 2020-11-06T08:00:13 , 1306368324
IC      , GCSMR           , 1   , 2020-11-06T08:30:02 , 1306705973
IC      , GCSMR           , 1   , 2020-11-06T09:00:05 , 1307214291
IC      , GCSMR           , 1   , 2020-11-06T09:30:08 , 1307521722
IC      , GCSMR           , 1   , 2020-11-06T10:00:10 , 1307967096
IC      , GCSMR           , 1   , 2020-11-06T10:30:13 , 1308324838
IC      , GCSMR           , 1   , 2020-11-06T11:00:16 , 1308637117
IC      , GCSMR           , 2   , 2020-10-29T12:00:48 , 792152963
IC      , GCSMR           , 2   , 2020-10-29T12:30:51 , 792568054
IC      , GCSMR           , 2   , 2020-10-29T13:00:54 , 793534515
IC      , GCSMR           , 2   , 2020-10-29T13:30:02 , 794422405
IC      , GCSMR           , 2   , 2020-10-29T14:00:05 , 797231271
IC      , GCSMR           , 2   , 2020-10-29T14:30:01 , 799091805
IC      , GCSMR           , 2   , 2020-10-29T15:00:03 , 799852183
IC      , GCSMR           , 2   , 2020-10-29T15:30:06 , 800671272
IC      , GCSMR           , 2   , 2020-10-29T16:00:08 , 800990827
IC      , GCSMR           , 2   , 2020-10-29T16:30:11 , 801339249
IC      , GCSMR           , 2   , 2020-10-29T17:00:13 , 802077399
IC      , GCSMR           , 2   , 2020-10-29T17:30:15 , 804009200
IC      , GCSMR           , 2   , 2020-10-29T18:00:18 , 804993277
IC      , GCSMR           , 2   , 2020-10-29T18:30:20 , 805806953
IC      , GCSMR           , 2   , 2020-10-29T19:00:23 , 812189533
IC      , GCSMR           , 2   , 2020-10-29T19:30:25 , 817150704
IC      , GCSMR           , 2   , 2020-10-29T20:00:28 , 819348490
IC      , GCSMR           , 2   , 2020-10-29T20:30:31 , 823774642
IC      , GCSMR           , 2   , 2020-10-29T21:00:33 , 825949670
IC      , GCSMR           , 2   , 2020-10-29T21:30:35 , 830846726
IC      , GCSMR           , 2   , 2020-10-29T22:00:38 , 832440205
IC      , GCSMR           , 2   , 2020-10-29T22:30:40 , 838827801
IC      , GCSMR           , 2   , 2020-10-29T23:00:43 , 847004419
IC      , GCSMR           , 2   , 2020-10-29T23:30:00 , 848373476
IC      , GCSMR           , 2   , 2020-10-30T00:00:03 , 851466492
IC      , GCSMR           , 2   , 2020-10-30T00:30:05 , 854219728
IC      , GCSMR           , 2   , 2020-10-30T01:00:07 , 855355131
IC      , GCSMR           , 2   , 2020-10-30T01:30:10 , 857103104
IC      , GCSMR           , 2   , 2020-10-30T02:00:12 , 857488772
IC      , GCSMR           , 2   , 2020-10-30T02:30:00 , 857812119
IC      , GCSMR           , 2   , 2020-10-30T03:00:03 , 858230183
IC      , GCSMR           , 2   , 2020-10-30T03:30:05 , 858687856
IC      , GCSMR           , 2   , 2020-10-30T04:00:08 , 859327317
IC      , GCSMR           , 2   , 2020-10-30T04:30:10 , 859576584
IC      , GCSMR           , 2   , 2020-10-30T05:00:12 , 859593722
IC      , GCSMR           , 2   , 2020-10-30T05:30:15 , 865724136
IC      , GCSMR           , 2   , 2020-10-30T06:00:18 , 866488380
IC      , GCSMR           , 2   , 2020-10-30T06:30:21 , 867790915
IC      , GCSMR           , 2   , 2020-10-30T07:00:23 , 869381592
IC      , GCSMR           , 2   , 2020-10-30T07:30:26 , 871914290
IC      , GCSMR           , 2   , 2020-10-30T08:00:28 , 872933269
IC      , GCSMR           , 2   , 2020-10-30T08:30:31 , 873505585
IC      , GCSMR           , 2   , 2020-10-30T09:00:33 , 875760663
IC      , GCSMR           , 2   , 2020-10-30T09:30:36 , 876582479
IC      , GCSMR           , 2   , 2020-10-30T10:00:38 , 877865352
IC      , GCSMR           , 2   , 2020-10-30T10:30:41 , 878541141
IC      , GCSMR           , 2   , 2020-10-30T11:00:43 , 878938492
IC      , GCSMR           , 2   , 2020-10-30T11:30:46 , 879391293
IC      , GCSMR           , 2   , 2020-10-30T12:00:01 , 880558167
IC      , GCSMR           , 2   , 2020-10-30T12:30:03 , 882040253
IC      , GCSMR           , 2   , 2020-10-30T13:00:06 , 882599872
IC      , GCSMR           , 2   , 2020-10-30T13:30:09 , 883632229
IC      , GCSMR           , 2   , 2020-10-30T14:00:11 , 883853111
IC      , GCSMR           , 2   , 2020-10-30T14:30:00 , 884113116
IC      , GCSMR           , 2   , 2020-10-30T15:00:03 , 885771425
IC      , GCSMR           , 2   , 2020-10-30T15:30:05 , 887688184
IC      , GCSMR           , 2   , 2020-10-30T16:00:07 , 888838330
IC      , GCSMR           , 2   , 2020-10-30T16:30:10 , 889207830
IC      , GCSMR           , 2   , 2020-10-30T17:00:12 , 889951181
IC      , GCSMR           , 2   , 2020-10-30T17:30:14 , 892837327
IC      , GCSMR           , 2   , 2020-10-30T18:00:17 , 897320197
IC      , GCSMR           , 2   , 2020-10-30T18:30:19 , 898270288
IC      , GCSMR           , 2   , 2020-10-30T19:00:22 , 901414251
IC      , GCSMR           , 2   , 2020-10-30T19:30:24 , 904448366
IC      , GCSMR           , 2   , 2020-10-30T20:00:27 , 906698698
IC      , GCSMR           , 2   , 2020-10-30T20:30:29 , 908925727
IC      , GCSMR           , 2   , 2020-10-30T21:00:33 , 912516892
IC      , GCSMR           , 2   , 2020-10-30T21:30:36 , 913976444
IC      , GCSMR           , 2   , 2020-10-30T22:00:39 , 914337748
IC      , GCSMR           , 2   , 2020-10-30T22:30:00 , 915378274
IC      , GCSMR           , 2   , 2020-10-30T23:00:03 , 918414653
IC      , GCSMR           , 2   , 2020-10-30T23:30:05 , 918670215
IC      , GCSMR           , 2   , 2020-10-31T00:00:07 , 919523775
IC      , GCSMR           , 2   , 2020-10-31T00:30:10 , 919959906
IC      , GCSMR           , 2   , 2020-10-31T01:00:12 , 920200106
IC      , GCSMR           , 2   , 2020-10-31T01:30:15 , 921414640
IC      , GCSMR           , 2   , 2020-10-31T02:00:00 , 921455157
IC      , GCSMR           , 2   , 2020-10-31T02:30:03 , 922009908
IC      , GCSMR           , 2   , 2020-10-31T03:00:05 , 922813111
IC      , GCSMR           , 2   , 2020-10-31T03:30:08 , 925543263
IC      , GCSMR           , 2   , 2020-10-31T04:00:10 , 927129324
IC      , GCSMR           , 2   , 2020-10-31T04:30:12 , 927546361
IC      , GCSMR           , 2   , 2020-10-31T05:00:15 , 927560346
IC      , GCSMR           , 2   , 2020-10-31T05:30:18 , 930550102
IC      , GCSMR           , 2   , 2020-10-31T06:00:20 , 930958844
IC      , GCSMR           , 2   , 2020-10-31T06:30:23 , 931843765
IC      , GCSMR           , 2   , 2020-10-31T07:00:26 , 931996679
IC      , GCSMR           , 2   , 2020-10-31T07:30:29 , 934150552
IC      , GCSMR           , 2   , 2020-10-31T08:00:31 , 935199727
IC      , GCSMR           , 2   , 2020-10-31T08:30:34 , 936032423
IC      , GCSMR           , 2   , 2020-10-31T09:00:36 , 936972713
IC      , GCSMR           , 2   , 2020-10-31T09:30:38 , 937762820
IC      , GCSMR           , 2   , 2020-10-31T10:00:41 , 938545312
IC      , GCSMR           , 2   , 2020-10-31T10:30:43 , 939653367
IC      , GCSMR           , 2   , 2020-10-31T11:00:01 , 940266963
IC      , GCSMR           , 2   , 2020-10-31T11:30:03 , 940542702
IC      , GCSMR           , 2   , 2020-10-31T12:00:05 , 940794217
IC      , GCSMR           , 2   , 2020-10-31T12:30:08 , 940964861
IC      , GCSMR           , 2   , 2020-10-31T13:00:10 , 940989168
IC      , GCSMR           , 2   , 2020-10-31T13:30:13 , 943035898
IC      , GCSMR           , 2   , 2020-10-31T14:00:01 , 943967391
IC      , GCSMR           , 2   , 2020-10-31T14:30:04 , 945763151
IC      , GCSMR           , 2   , 2020-10-31T15:00:07 , 946262211
IC      , GCSMR           , 2   , 2020-10-31T15:30:10 , 946403734
IC      , GCSMR           , 2   , 2020-10-31T16:00:12 , 946533385
IC      , GCSMR           , 2   , 2020-10-31T16:30:14 , 946754304
IC      , GCSMR           , 2   , 2020-10-31T17:00:16 , 947164549
IC      , GCSMR           , 2   , 2020-10-31T17:30:19 , 947329392
IC      , GCSMR           , 2   , 2020-10-31T18:00:21 , 947616795
IC      , GCSMR           , 2   , 2020-10-31T18:30:23 , 948014317
IC      , GCSMR           , 2   , 2020-10-31T19:00:26 , 948653365
IC      , GCSMR           , 2   , 2020-10-31T19:30:32 , 949444556
IC      , GCSMR           , 2   , 2020-10-31T20:00:37 , 949937834
IC      , GCSMR           , 2   , 2020-10-31T20:30:40 , 950415352
IC      , GCSMR           , 2   , 2020-10-31T21:00:45 , 951471576
IC      , GCSMR           , 2   , 2020-10-31T21:30:49 , 952260334
IC      , GCSMR           , 2   , 2020-10-31T22:00:51 , 952390617
IC      , GCSMR           , 2   , 2020-10-31T22:30:53 , 952585013
IC      , GCSMR           , 2   , 2020-10-31T23:00:56 , 955668506
IC      , GCSMR           , 2   , 2020-10-31T23:30:01 , 955987535
IC      , GCSMR           , 2   , 2020-11-01T00:00:01 , 956105707
IC      , GCSMR           , 2   , 2020-11-01T00:30:04 , 956837466
IC      , GCSMR           , 2   , 2020-11-01T01:00:07 , 956896077
IC      , GCSMR           , 2   , 2020-11-01T01:00:12 , 957127070
IC      , GCSMR           , 2   , 2020-11-01T01:30:10 , 957064912
IC      , GCSMR           , 2   , 2020-11-01T01:30:14 , 957238593
IC      , GCSMR           , 2   , 2020-11-01T02:00:17 , 957263737
IC      , GCSMR           , 2   , 2020-11-01T02:30:19 , 957703584
IC      , GCSMR           , 2   , 2020-11-01T03:00:22 , 957717726
IC      , GCSMR           , 2   , 2020-11-01T03:30:24 , 959672527
IC      , GCSMR           , 2   , 2020-11-01T04:00:26 , 962166631
IC      , GCSMR           , 2   , 2020-11-01T04:30:29 , 967935617
IC      , GCSMR           , 2   , 2020-11-01T05:00:33 , 970210291
IC      , GCSMR           , 2   , 2020-11-01T05:30:37 , 972960397
IC      , GCSMR           , 2   , 2020-11-01T06:00:40 , 974178730
IC      , GCSMR           , 2   , 2020-11-01T06:30:43 , 977481278
IC      , GCSMR           , 2   , 2020-11-01T07:00:46 , 979548878
IC      , GCSMR           , 2   , 2020-11-01T07:30:49 , 981647982
IC      , GCSMR           , 2   , 2020-11-01T08:00:51 , 983049595
IC      , GCSMR           , 2   , 2020-11-01T08:30:53 , 983408810
IC      , GCSMR           , 2   , 2020-11-01T09:00:56 , 983761048
IC      , GCSMR           , 2   , 2020-11-01T09:30:58 , 983918830
IC      , GCSMR           , 2   , 2020-11-01T10:00:00 , 983946630
IC      , GCSMR           , 2   , 2020-11-01T10:30:03 , 983965824
IC      , GCSMR           , 2   , 2020-11-01T11:00:05 , 984132233
IC      , GCSMR           , 2   , 2020-11-01T11:30:07 , 984310541
IC      , GCSMR           , 2   , 2020-11-01T12:00:09 , 984515930
IC      , GCSMR           , 2   , 2020-11-01T12:30:12 , 984526555
IC      , GCSMR           , 2   , 2020-11-01T13:00:14 , 984614335
IC      , GCSMR           , 2   , 2020-11-01T13:30:16 , 985338814
IC      , GCSMR           , 2   , 2020-11-01T14:00:19 , 986882010
IC      , GCSMR           , 2   , 2020-11-01T14:30:21 , 988144747
IC      , GCSMR           , 2   , 2020-11-01T15:00:23 , 988409089
IC      , GCSMR           , 2   , 2020-11-01T15:30:26 , 988425869
IC      , GCSMR           , 2   , 2020-11-01T16:00:28 , 988438248
IC      , GCSMR           , 2   , 2020-11-01T16:30:30 , 988474287
IC      , GCSMR           , 2   , 2020-11-01T17:00:33 , 989004046
IC      , GCSMR           , 2   , 2020-11-01T17:30:35 , 989076249
IC      , GCSMR           , 2   , 2020-11-01T18:00:37 , 989637446
IC      , GCSMR           , 2   , 2020-11-01T18:30:40 , 992230555
IC      , GCSMR           , 2   , 2020-11-01T19:00:42 , 992592002
IC      , GCSMR           , 2   , 2020-11-01T19:30:45 , 993045262
IC      , GCSMR           , 2   , 2020-11-01T20:00:03 , 993876305
IC      , GCSMR           , 2   , 2020-11-01T20:30:06 , 994156103
IC      , GCSMR           , 2   , 2020-11-01T21:00:08 , 994252813
IC      , GCSMR           , 2   , 2020-11-01T21:30:11 , 994519227
IC      , GCSMR           , 2   , 2020-11-01T22:00:14 , 996602521
IC      , GCSMR           , 2   , 2020-11-01T22:30:16 , 1000166175
IC      , GCSMR           , 2   , 2020-11-01T23:00:01 , 1004290030
IC      , GCSMR           , 2   , 2020-11-01T23:30:04 , 1004583873
IC      , GCSMR           , 2   , 2020-11-02T00:00:06 , 1005008573
IC      , GCSMR           , 2   , 2020-11-02T00:30:09 , 1005245360
IC      , GCSMR           , 2   , 2020-11-02T01:00:11 , 1005955307
IC      , GCSMR           , 2   , 2020-11-02T01:30:13 , 1006604095
IC      , GCSMR           , 2   , 2020-11-02T02:00:16 , 1006650940
IC      , GCSMR           , 2   , 2020-11-02T02:30:18 , 1007325176
IC      , GCSMR           , 2   , 2020-11-02T03:00:20 , 1007765167
IC      , GCSMR           , 2   , 2020-11-02T03:30:23 , 1010599968
IC      , GCSMR           , 2   , 2020-11-02T04:00:26 , 1014539404
IC      , GCSMR           , 2   , 2020-11-02T04:30:29 , 1031904963
IC      , GCSMR           , 2   , 2020-11-02T05:00:32 , 1035188492
IC      , GCSMR           , 2   , 2020-11-02T05:30:34 , 1038100424
IC      , GCSMR           , 2   , 2020-11-02T06:00:37 , 1040507126
IC      , GCSMR           , 2   , 2020-11-02T06:30:01 , 1043737206
IC      , GCSMR           , 2   , 2020-11-02T07:00:04 , 1045693331
IC      , GCSMR           , 2   , 2020-11-02T07:30:06 , 1047608575
IC      , GCSMR           , 2   , 2020-11-02T08:00:09 , 1048774819
IC      , GCSMR           , 2   , 2020-11-02T08:30:11 , 1049781770
IC      , GCSMR           , 2   , 2020-11-02T09:00:14 , 1051683945
IC      , GCSMR           , 2   , 2020-11-02T09:30:16 , 1053392944
IC      , GCSMR           , 2   , 2020-11-02T10:00:19 , 1054914109
IC      , GCSMR           , 2   , 2020-11-02T10:30:21 , 1056917816
IC      , GCSMR           , 2   , 2020-11-02T11:00:01 , 1059326478
IC      , GCSMR           , 2   , 2020-11-02T11:30:03 , 1061461955
IC      , GCSMR           , 2   , 2020-11-02T12:00:06 , 1063139089
IC      , GCSMR           , 2   , 2020-11-02T12:30:09 , 1064047023
IC      , GCSMR           , 2   , 2020-11-02T13:00:11 , 1064963668
IC      , GCSMR           , 2   , 2020-11-02T13:30:13 , 1066376844
IC      , GCSMR           , 2   , 2020-11-02T14:00:16 , 1068034778
IC      , GCSMR           , 2   , 2020-11-02T14:30:18 , 1068675864
IC      , GCSMR           , 2   , 2020-11-02T15:00:21 , 1070360251
IC      , GCSMR           , 2   , 2020-11-02T15:30:23 , 1071852991
IC      , GCSMR           , 2   , 2020-11-02T16:00:25 , 1073244439
IC      , GCSMR           , 2   , 2020-11-02T16:30:28 , 1078599275
IC      , GCSMR           , 2   , 2020-11-02T17:00:30 , 1080161918
IC      , GCSMR           , 2   , 2020-11-02T17:30:33 , 1080477979
IC      , GCSMR           , 2   , 2020-11-02T18:00:36 , 1081038581
IC      , GCSMR           , 2   , 2020-11-02T18:30:04 , 1086231305
IC      , GCSMR           , 2   , 2020-11-02T19:00:10 , 1088078725
IC      , GCSMR           , 2   , 2020-11-02T19:30:13 , 1089410894
IC      , GCSMR           , 2   , 2020-11-02T20:00:18 , 1090188291
IC      , GCSMR           , 2   , 2020-11-02T20:30:21 , 1090485069
IC      , GCSMR           , 2   , 2020-11-02T21:00:23 , 1090650769
IC      , GCSMR           , 2   , 2020-11-02T21:30:26 , 1091001354
IC      , GCSMR           , 2   , 2020-11-02T22:00:29 , 1094337535
IC      , GCSMR           , 2   , 2020-11-02T22:30:31 , 1094961177
IC      , GCSMR           , 2   , 2020-11-02T23:00:34 , 1095078394
IC      , GCSMR           , 2   , 2020-11-02T23:30:02 , 1095369571
IC      , GCSMR           , 2   , 2020-11-03T00:00:04 , 1096714564
IC      , GCSMR           , 2   , 2020-11-03T00:30:06 , 1097322996
IC      , GCSMR           , 2   , 2020-11-03T01:00:09 , 1097878913
IC      , GCSMR           , 2   , 2020-11-03T01:30:11 , 1098657551
IC      , GCSMR           , 2   , 2020-11-03T02:00:14 , 1098721276
IC      , GCSMR           , 2   , 2020-11-03T02:30:16 , 1099362298
IC      , GCSMR           , 2   , 2020-11-03T03:00:18 , 1099516617
IC      , GCSMR           , 2   , 2020-11-03T03:30:22 , 1104060296
IC      , GCSMR           , 2   , 2020-11-03T04:00:01 , 1107273448
IC      , GCSMR           , 2   , 2020-11-03T04:30:04 , 1114039595
IC      , GCSMR           , 2   , 2020-11-03T05:00:07 , 1116037556
IC      , GCSMR           , 2   , 2020-11-03T05:30:10 , 1117493244
IC      , GCSMR           , 2   , 2020-11-03T06:00:12 , 1117792492
IC      , GCSMR           , 2   , 2020-11-03T06:30:15 , 1121885796
IC      , GCSMR           , 2   , 2020-11-03T07:00:18 , 1123168485
IC      , GCSMR           , 2   , 2020-11-03T07:30:21 , 1125118479
IC      , GCSMR           , 2   , 2020-11-03T08:00:24 , 1128216471
IC      , GCSMR           , 2   , 2020-11-03T08:30:26 , 1129598388
IC      , GCSMR           , 2   , 2020-11-03T09:00:29 , 1130398435
IC      , GCSMR           , 2   , 2020-11-03T09:30:32 , 1132046542
IC      , GCSMR           , 2   , 2020-11-03T10:00:35 , 1132960204
IC      , GCSMR           , 2   , 2020-11-03T10:30:37 , 1134469763
IC      , GCSMR           , 2   , 2020-11-03T11:00:40 , 1136002527
IC      , GCSMR           , 2   , 2020-11-03T11:30:02 , 1136865557
IC      , GCSMR           , 2   , 2020-11-03T12:00:04 , 1138287212
IC      , GCSMR           , 2   , 2020-11-03T12:30:07 , 1139474825
IC      , GCSMR           , 2   , 2020-11-03T13:00:09 , 1141013413
IC      , GCSMR           , 2   , 2020-11-03T13:30:12 , 1141704339
IC      , GCSMR           , 2   , 2020-11-03T14:00:14 , 1142212234
IC      , GCSMR           , 2   , 2020-11-03T14:30:16 , 1143464177
IC      , GCSMR           , 2   , 2020-11-03T15:00:19 , 1144584124
IC      , GCSMR           , 2   , 2020-11-03T15:30:02 , 1146085084
IC      , GCSMR           , 2   , 2020-11-03T16:00:05 , 1147594410
IC      , GCSMR           , 2   , 2020-11-03T16:30:08 , 1150132416
IC      , GCSMR           , 2   , 2020-11-03T17:00:10 , 1151565814
IC      , GCSMR           , 2   , 2020-11-03T17:30:12 , 1151810483
IC      , GCSMR           , 2   , 2020-11-03T18:00:15 , 1157563926
